Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
0,9,16.5,50,1.2,2000,Autumn,No Holiday,No,28,9,2018
1112,9,24.2,84,0.9,632,Summer,No Holiday,Yes,7,5,2018
82,23,-15.7,43,3.6,2000,Winter,No Holiday,Yes,24,1,2018
269,11,-0.4,40,2.3,1633,Winter,No Holiday,Yes,1,2,2018
718,13,11.7,50,1.4,609,Autumn,No Holiday,Yes,26,11,2018
327,2,6.2,59,0.6,1584,Autumn,No Holiday,Yes,14,11,2018
703,10,15.2,31,1.6,1757,Spring,No Holiday,Yes,4,10,2018
351,2,20.1,49,0.8,1978,Summer,No Holiday,Yes,6,4,2018
1519,20,15.5,37,1.9,2000,Autumn,No Holiday,Yes,10,7,2018
122,1,-2.0,72,0.8,979,Winter,No Holiday,Yes,19,12,2017
1580,19,13.3,37,1.2,2000,Spring,No Holiday,Yes,24,4,2018
546,1,12.4,55,1.0,1836,Spring,No Holiday,Yes,26,4,2018
61,5,-5.7,28,1.2,2000,Winter,No Holiday,Yes,28,12,2017
123,5,14.1,69,1.3,1923,Spring,No Holiday,Yes,14,3,2018
398,20,-3.6,38,3.0,2000,Winter,No Holiday,Yes,12,4,2017
910,0,20.1,52,1.5,2000,Autumn,No Holiday,Yes,9,11,2018
138,4,2.4,89,0.7,321,Autumn,No Holiday,Yes,25,11,2018
1747,15,24.1,26,1.6,2000,Autumn,Holiday,Yes,25,9,2018
499,11,33.8,45,1.9,1928,Summer,No Holiday,Yes,22,7,2018
1279,7,25.9,87,1.7,834,Summer,No Holiday,Yes,7,12,2018
1872,20,20.9,34,1.4,2000,Spring,No Holiday,Yes,19,5,2018
546,21,4.7,81,1.0,437,Autumn,No Holiday,Yes,25,11,2018
1354,23,21.4,68,2.7,972,Summer,No Holiday,Yes,6,4,2018
1763,8,28.5,76,0.9,725,Summer,No Holiday,Yes,27,7,2018
142,6,9.4,75,0.9,1117,Spring,No Holiday,Yes,31,3,2018
933,15,21.4,33,4.8,1998,Spring,No Holiday,Yes,4,10,2018
1636,22,14.4,49,1.1,2000,Autumn,No Holiday,Yes,10,8,2018
56,2,-3.8,30,3.9,2000,Winter,Holiday,Yes,17,2,2018
835,1,18.8,54,0.1,2000,Autumn,No Holiday,Yes,9,9,2018
517,1,8.6,60,1.1,1416,Autumn,No Holiday,Yes,11,4,2018
1152,14,28.0,39,2.6,1833,Summer,No Holiday,Yes,21,6,2018
328,8,21.3,97,1.3,1029,Summer,No Holiday,Yes,27,8,2018
579,0,12.1,70,0.8,1050,Spring,No Holiday,Yes,4,1,2018
183,6,9.5,65,1.0,1325,Spring,No Holiday,Yes,29,4,2018
128,18,1.9,82,4.3,699,Winter,Holiday,Yes,24,12,2017
491,8,-11.1,61,0.7,1963,Winter,No Holiday,Yes,30,1,2018
2040,17,29.5,36,3.7,1786,Summer,No Holiday,Yes,18,6,2018
2429,20,23.1,67,2.1,1060,Summer,No Holiday,Yes,17,6,2018
851,23,9.7,56,1.3,1423,Autumn,No Holiday,Yes,11,2,2018
1449,7,22.6,63,1.3,2000,Summer,No Holiday,Yes,7,6,2018
569,13,36.7,33,1.8,1911,Summer,No Holiday,Yes,22,7,2018
506,22,9.8,90,3.7,493,Spring,No Holiday,Yes,15,3,2018
810,23,13.2,73,1.2,1639,Autumn,No Holiday,Yes,14,10,2018
198,17,-4.2,47,2.7,2000,Winter,No Holiday,Yes,2,11,2018
60,5,5.0,83,0.7,200,Spring,No Holiday,Yes,25,3,2018
110,6,-11.5,40,2.3,2000,Winter,No Holiday,Yes,2,5,2018
43,10,7.7,94,1.0,685,Spring,No Holiday,Yes,14,4,2018
649,11,7.4,30,1.4,2000,Autumn,No Holiday,Yes,21,11,2018
34,4,8.8,95,0.2,218,Spring,No Holiday,Yes,3,4,2018
173,23,-9.3,47,2.1,2000,Winter,No Holiday,Yes,12,12,2017
130,10,-6.9,21,3.4,1827,Winter,No Holiday,Yes,2,11,2018
315,5,28.3,68,0.3,2000,Summer,No Holiday,Yes,8,1,2018
526,7,10.8,91,1.3,216,Autumn,No Holiday,Yes,11,7,2018
11,5,15.4,96,0.3,208,Spring,No Holiday,Yes,5,6,2018
986,11,17.7,44,1.5,945,Spring,No Holiday,Yes,27,4,2018
1732,22,17.3,76,1.7,801,Spring,No Holiday,Yes,30,5,2018
519,9,30.6,54,1.7,1831,Summer,No Holiday,Yes,29,7,2018
428,3,25.4,84,0.9,1174,Summer,No Holiday,Yes,20,7,2018
42,3,-1.4,41,1.6,1870,Winter,No Holiday,Yes,19,2,2018
2114,8,25.5,80,1.8,1402,Summer,No Holiday,Yes,13,7,2018
1288,19,16.0,60,2.8,1436,Spring,No Holiday,Yes,28,3,2018
46,4,-4.4,47,0.9,1343,Winter,No Holiday,Yes,2,9,2018
1069,15,32.0,54,1.2,1962,Summer,No Holiday,Yes,7,3,2018
721,12,33.4,47,1.3,2000,Summer,No Holiday,Yes,8,10,2018
288,18,-11.8,33,4.0,2000,Winter,No Holiday,Yes,25,1,2018
620,22,9.0,65,1.7,1953,Spring,No Holiday,Yes,15,4,2018
1414,12,22.9,35,0.8,1948,Spring,No Holiday,Yes,5,7,2018
1087,14,31.6,25,2.3,1780,Summer,No Holiday,Yes,22,6,2018
71,6,4.6,84,0.7,193,Spring,No Holiday,Yes,25,3,2018
227,9,-12.0,53,2.6,1781,Winter,No Holiday,Yes,1,11,2018
579,1,9.0,66,0.7,2000,Autumn,No Holiday,Yes,18,10,2018
163,2,-6.6,34,1.8,2000,Winter,No Holiday,Yes,28,12,2017
438,6,23.5,80,0.3,768,Summer,No Holiday,Yes,7,5,2018
922,22,12.8,52,1.5,1616,Spring,No Holiday,Yes,31,3,2018
9,2,6.3,89,2.2,1456,Spring,No Holiday,Yes,3,5,2018
164,5,8.5,87,1.2,1046,Autumn,No Holiday,Yes,24,10,2018
0,22,11.2,75,1.7,478,Autumn,No Holiday,No,11,9,2018
581,10,26.3,91,0.6,749,Summer,No Holiday,Yes,7,11,2018
505,10,10.7,81,1.4,2000,Spring,No Holiday,Yes,4,4,2018
487,2,28.6,66,0.9,2000,Summer,No Holiday,Yes,24,7,2018
455,9,2.5,51,1.0,866,Winter,No Holiday,Yes,27,2,2018
335,7,16.3,62,2.0,2000,Autumn,No Holiday,Yes,26,9,2018
504,6,11.2,81,0.2,1071,Autumn,No Holiday,Yes,15,10,2018
1274,17,10.0,43,4.9,2000,Autumn,No Holiday,Yes,29,10,2018
153,5,4.8,75,0.7,1471,Autumn,No Holiday,Yes,11,2,2018
35,4,-11.2,47,2.3,2000,Winter,No Holiday,Yes,2,4,2018
654,8,18.2,86,0.0,858,Autumn,No Holiday,Yes,22,9,2018
1879,22,26.7,82,1.3,1725,Summer,No Holiday,Yes,13,7,2018
1059,16,12.3,30,1.6,1263,Spring,No Holiday,Yes,18,3,2018
1892,14,26.2,33,1.8,2000,Autumn,No Holiday,Yes,29,9,2018
108,1,-4.6,52,2.1,1372,Spring,No Holiday,Yes,3,2,2018
112,4,9.7,29,1.8,2000,Spring,No Holiday,Yes,13,4,2018
274,12,3.2,64,0.8,258,Winter,No Holiday,Yes,30,12,2017
61,7,-3.2,54,1.2,1113,Winter,No Holiday,Yes,21,1,2018
578,6,30.4,54,1.3,2000,Summer,No Holiday,Yes,8,2,2018
467,6,11.4,0,0.9,2000,Spring,No Holiday,Yes,21,5,2018
1846,20,19.0,26,1.5,2000,Spring,No Holiday,Yes,20,5,2018
221,10,1.1,31,0.7,1898,Winter,No Holiday,Yes,22,1,2018
1188,16,14.2,37,2.0,1783,Autumn,No Holiday,Yes,13,11,2018
8,22,9.6,92,2.5,721,Spring,No Holiday,Yes,3,4,2018
1472,17,11.8,43,1.8,1685,Autumn,No Holiday,Yes,11,12,2018
404,7,-2.2,76,1.9,527,Winter,No Holiday,Yes,20,2,2018
1089,15,27.8,48,3.0,1880,Autumn,No Holiday,Yes,9,6,2018
203,7,-12.3,59,2.3,1738,Winter,No Holiday,Yes,1,11,2018
692,0,13.1,47,0.3,1877,Spring,No Holiday,Yes,26,4,2018
529,17,-1.6,35,0.0,2000,Winter,No Holiday,Yes,12,5,2017
1556,20,13.1,63,0.4,2000,Autumn,No Holiday,Yes,24,10,2018
269,13,12.7,97,2.6,467,Spring,No Holiday,Yes,15,3,2018
19,19,12.8,97,0.9,245,Autumn,No Holiday,Yes,11,8,2018
1292,20,9.0,48,1.9,1879,Autumn,No Holiday,Yes,11,12,2018
518,3,17.4,61,1.2,2000,Summer,No Holiday,Yes,16,6,2018
0,11,13.0,55,1.0,488,Autumn,No Holiday,No,11,6,2018
103,4,1.3,61,0.7,2000,Spring,No Holiday,Yes,17,3,2018
422,2,18.7,83,0.6,469,Spring,No Holiday,Yes,30,5,2018
99,3,-0.6,76,0.5,789,Winter,Holiday,Yes,22,12,2017
2422,19,20.6,44,0.7,2000,Autumn,No Holiday,Yes,27,9,2018
746,10,26.7,88,1.6,802,Summer,No Holiday,Yes,7,12,2018
265,13,-2.6,45,4.0,1663,Winter,No Holiday,Yes,1,9,2018
1905,20,20.4,45,2.0,1457,Spring,No Holiday,Yes,25,5,2018
2149,8,20.6,55,0.7,1200,Summer,No Holiday,Yes,6,1,2018
404,2,14.8,85,0.4,1831,Spring,No Holiday,Yes,5,7,2018
971,12,16.4,48,2.1,653,Autumn,No Holiday,Yes,11,5,2018
1754,17,30.9,34,2.5,1640,Summer,No Holiday,Yes,24,6,2018
1776,18,19.1,47,2.4,942,Spring,No Holiday,Yes,29,3,2018
2365,19,22.6,39,2.8,2000,Autumn,No Holiday,Yes,9,7,2018
1649,14,20.0,22,1.6,1950,Autumn,No Holiday,Yes,20,10,2018
666,20,6.1,31,2.8,2000,Spring,No Holiday,Yes,3,6,2018
2403,18,22.2,22,1.8,2000,Spring,No Holiday,Yes,20,5,2018
657,6,28.1,75,1.8,1092,Summer,No Holiday,Yes,25,7,2018
329,14,-0.7,39,0.8,826,Winter,No Holiday,Yes,15,12,2017
1744,20,18.6,55,1.5,2000,Autumn,Holiday,Yes,10,3,2018
322,2,11.7,72,0.6,915,Spring,No Holiday,Yes,4,1,2018
123,4,22.3,96,0.0,278,Summer,No Holiday,Yes,29,6,2018
1834,20,31.1,63,2.0,1542,Summer,No Holiday,Yes,24,7,2018
32,9,14.1,98,1.1,253,Spring,No Holiday,Yes,15,3,2018
69,4,4.4,44,3.1,2000,Spring,No Holiday,Yes,20,3,2018
1158,12,27.0,68,2.0,1863,Summer,No Holiday,Yes,28,6,2018
221,10,2.7,60,0.5,392,Winter,No Holiday,Yes,16,1,2018
711,14,20.2,47,2.4,541,Spring,No Holiday,Yes,29,3,2018
1390,15,19.7,30,3.0,1971,Autumn,No Holiday,Yes,19,10,2018
202,10,-9.5,39,2.1,1875,Winter,No Holiday,Yes,13,12,2017
378,19,-1.8,35,1.4,1558,Winter,No Holiday,Yes,2,8,2018
795,11,16.1,23,2.5,1361,Spring,No Holiday,Yes,19,4,2018
2200,15,24.1,34,2.0,1996,Autumn,Holiday,Yes,10,3,2018
354,23,6.4,85,2.3,155,Spring,No Holiday,Yes,24,3,2018
196,5,27.7,65,1.4,2000,Summer,No Holiday,Yes,8,12,2018
666,13,34.3,54,2.2,1540,Summer,No Holiday,Yes,8,6,2018
0,2,14.0,73,0.5,1992,Autumn,No Holiday,No,10,4,2018
1106,9,8.6,50,0.8,1785,Autumn,No Holiday,Yes,10,12,2018
2460,20,25.3,32,2.2,1997,Summer,No Holiday,Yes,6,3,2018
0,14,18.8,39,1.6,2000,Autumn,Holiday,No,10,9,2018
1293,23,20.2,68,1.2,1963,Autumn,No Holiday,Yes,17,9,2018
522,17,5.7,36,3.0,1073,Winter,No Holiday,Yes,19,2,2018
182,13,3.3,87,1.1,230,Winter,No Holiday,Yes,12,10,2017
41,4,2.8,89,1.5,130,Winter,No Holiday,Yes,12,4,2017
381,7,-7.5,33,2.2,2000,Winter,No Holiday,Yes,12,5,2017
733,10,4.7,47,1.2,1788,Autumn,No Holiday,Yes,17,11,2018
1602,22,15.9,60,2.6,2000,Spring,No Holiday,Yes,5,9,2018
767,23,12.2,57,1.9,2000,Spring,No Holiday,Yes,5,8,2018
2214,17,22.2,45,2.4,2000,Spring,No Holiday,Yes,21,5,2018
216,18,-2.0,15,5.6,2000,Winter,No Holiday,Yes,2,10,2018
657,11,31.4,59,0.8,2000,Summer,No Holiday,Yes,8,7,2018
521,15,10.3,23,2.1,1317,Winter,No Holiday,Yes,26,2,2018
0,22,14.6,46,2.2,2000,Autumn,No Holiday,No,30,9,2018
815,13,10.4,49,2.7,2000,Autumn,No Holiday,Yes,29,10,2018
1450,7,24.6,78,0.5,2000,Summer,No Holiday,Yes,7,4,2018
783,13,32.3,56,3.0,1504,Summer,No Holiday,Yes,25,7,2018
240,13,2.2,18,3.4,1942,Winter,Holiday,Yes,15,2,2018
1948,15,20.1,32,2.4,1893,Autumn,No Holiday,Yes,14,10,2018
782,15,24.3,64,1.8,1931,Summer,No Holiday,Yes,26,8,2018
304,5,21.8,55,1.9,2000,Summer,No Holiday,Yes,17,8,2018
94,6,-12.5,40,3.4,1991,Winter,No Holiday,Yes,2,6,2018
74,2,17.3,82,2.1,768,Spring,No Holiday,Yes,5,6,2018
296,7,-2.9,73,1.9,1911,Winter,No Holiday,Yes,26,12,2017
1289,21,12.2,79,1.8,351,Autumn,No Holiday,Yes,11,5,2018
842,15,36.8,36,1.0,2000,Summer,No Holiday,Yes,22,8,2018
309,13,6.1,61,2.3,534,Winter,No Holiday,Yes,15,1,2018
58,21,17.0,85,1.1,597,Spring,Holiday,Yes,22,5,2018
235,6,3.9,43,3.4,2000,Spring,No Holiday,Yes,20,3,2018
3384,18,27.0,55,3.1,1246,Summer,No Holiday,Yes,20,6,2018
152,5,13.6,89,2.7,990,Autumn,No Holiday,Yes,10,10,2018
616,10,6.4,71,1.0,385,Autumn,No Holiday,Yes,27,11,2018
434,0,5.3,81,1.7,1993,Autumn,No Holiday,Yes,29,10,2018
471,16,3.2,38,2.9,1817,Winter,No Holiday,Yes,12,7,2017
351,11,0.0,45,1.1,1500,Winter,No Holiday,Yes,12,9,2017
497,11,5.7,58,2.3,700,Spring,No Holiday,Yes,3,10,2018
377,3,24.9,86,2.0,1079,Summer,No Holiday,Yes,13,7,2018
922,22,8.9,40,3.4,1810,Autumn,No Holiday,Yes,20,11,2018
1465,13,25.8,65,1.0,1996,Autumn,No Holiday,Yes,15,9,2018
310,21,-3.1,41,2.0,1742,Winter,No Holiday,Yes,1,4,2018
359,6,14.9,81,0.4,580,Spring,No Holiday,Yes,4,2,2018
1202,18,35.0,42,2.9,1953,Summer,No Holiday,Yes,21,7,2018
1171,15,29.3,41,2.0,609,Summer,No Holiday,Yes,6,7,2018
463,11,9.2,33,1.1,892,Spring,No Holiday,Yes,3,12,2018
36,6,-3.1,54,1.4,1037,Winter,No Holiday,Yes,21,1,2018
898,20,19.1,77,2.2,1834,Autumn,No Holiday,Yes,20,9,2018
0,5,17.9,77,0.5,1658,Autumn,No Holiday,No,18,9,2018
732,10,27.3,49,0.9,1968,Summer,No Holiday,Yes,19,8,2018
87,1,-10.9,36,3.3,2000,Winter,No Holiday,Yes,2,6,2018
0,21,12.6,85,2.4,460,Spring,No Holiday,No,5,10,2018
335,2,2.9,49,2.0,1989,Autumn,No Holiday,Yes,18,11,2018
306,5,17.8,75,1.0,1210,Summer,No Holiday,Yes,6,1,2018
1161,15,18.0,40,3.0,1808,Autumn,No Holiday,Yes,24,10,2018
0,12,19.8,49,2.3,1320,Spring,No Holiday,No,5,10,2018
1388,21,11.9,48,1.9,1918,Spring,No Holiday,Yes,5,3,2018
1921,22,22.6,51,1.7,2000,Summer,No Holiday,Yes,7,7,2018
540,3,22.0,42,0.2,1891,Summer,No Holiday,Yes,23,6,2018
222,4,24.4,80,1.0,1112,Summer,No Holiday,Yes,17,7,2018
639,0,11.9,74,1.6,287,Autumn,No Holiday,Yes,11,7,2018
513,20,7.1,83,3.3,203,Spring,No Holiday,Yes,24,3,2018
0,18,14.2,51,1.5,990,Autumn,No Holiday,No,11,3,2018
215,0,2.7,73,1.0,290,Winter,No Holiday,Yes,18,1,2018
1024,7,4.1,75,0.8,1143,Autumn,No Holiday,Yes,11,2,2018
0,19,17.3,47,2.2,2000,Autumn,Holiday,No,10,9,2018
48,2,18.8,98,1.5,237,Spring,No Holiday,Yes,18,5,2018
346,6,28.4,74,1.0,1700,Summer,Holiday,Yes,15,8,2018
532,14,25.6,77,0.8,1930,Autumn,No Holiday,Yes,9,3,2018
1501,22,13.9,69,0.5,2000,Autumn,No Holiday,Yes,10,1,2018
1006,12,13.7,43,3.4,1980,Autumn,No Holiday,Yes,10,10,2018
1177,13,20.8,45,2.8,688,Spring,No Holiday,Yes,5,11,2018
4,23,16.3,91,1.8,1811,Autumn,No Holiday,Yes,10,5,2018
1229,23,18.6,59,0.7,2000,Autumn,No Holiday,Yes,29,9,2018
125,0,-7.5,36,2.3,1972,Winter,No Holiday,Yes,28,1,2018
1020,21,8.8,37,3.8,1750,Autumn,No Holiday,Yes,20,11,2018
1915,21,20.6,48,2.1,2000,Autumn,No Holiday,Yes,9,7,2018
326,9,-4.3,38,0.7,1877,Winter,No Holiday,Yes,28,12,2017
273,22,-3.4,33,2.4,2000,Winter,No Holiday,Yes,1,2,2018
1313,12,18.8,31,1.2,2000,Spring,No Holiday,Yes,20,5,2018
649,14,35.8,49,2.8,1264,Summer,No Holiday,Yes,24,7,2018
1183,15,20.4,43,1.7,690,Autumn,No Holiday,Yes,15,10,2018
54,11,12.4,87,1.0,317,Autumn,No Holiday,Yes,26,10,2018
1272,17,12.1,34,2.5,1240,Spring,No Holiday,Yes,17,3,2018
1128,9,18.5,51,1.4,1955,Spring,No Holiday,Yes,5,8,2018
240,0,1.6,39,2.3,2000,Spring,No Holiday,Yes,21,3,2018
140,15,-11.4,27,3.3,1805,Winter,No Holiday,Yes,26,1,2018
2194,8,19.5,50,0.7,1329,Spring,No Holiday,Yes,28,5,2018
17,14,17.2,95,1.6,553,Autumn,No Holiday,Yes,10,5,2018
683,19,4.5,72,2.7,529,Spring,No Holiday,Yes,3,8,2018
1971,21,29.3,63,3.1,1677,Summer,No Holiday,Yes,20,8,2018
45,19,17.6,93,0.3,331,Spring,Holiday,Yes,22,5,2018
798,21,11.6,54,1.5,693,Spring,No Holiday,Yes,26,3,2018
238,3,18.4,86,0.6,360,Spring,No Holiday,Yes,30,5,2018
678,6,17.0,55,1.2,2000,Autumn,No Holiday,Yes,9,11,2018
1049,22,18.4,85,2.1,1772,Autumn,No Holiday,Yes,20,9,2018
1290,20,12.5,31,3.8,1746,Spring,No Holiday,Yes,17,4,2018
0,17,25.0,44,1.3,1883,Autumn,No Holiday,No,19,9,2018
0,15,18.5,25,1.6,1724,Autumn,No Holiday,No,11,3,2018
963,0,22.5,83,0.5,1593,Autumn,No Holiday,Yes,9,6,2018
246,15,-1.9,17,5.0,2000,Winter,No Holiday,Yes,26,12,2017
0,23,16.6,53,1.1,2000,Autumn,Holiday,No,10,9,2018
152,7,5.5,58,1.0,937,Spring,No Holiday,Yes,18,3,2018
1840,16,25.3,38,3.0,2000,Autumn,No Holiday,Yes,22,9,2018
410,10,5.2,52,1.5,1808,Spring,No Holiday,Yes,3,7,2018
125,4,8.3,53,1.1,1007,Spring,No Holiday,Yes,19,4,2018
771,10,9.6,43,1.8,1930,Autumn,No Holiday,Yes,29,10,2018
237,1,1.7,71,1.2,584,Winter,No Holiday,Yes,2,10,2018
194,6,11.0,91,1.0,124,Autumn,No Holiday,Yes,11,7,2018
378,9,10.4,81,1.4,2000,Spring,No Holiday,Yes,4,4,2018
867,9,25.8,79,2.7,1963,Summer,No Holiday,Yes,29,8,2018
1882,18,13.1,74,1.6,1989,Autumn,No Holiday,Yes,26,10,2018
46,4,-6.4,62,1.8,1978,Winter,No Holiday,Yes,13,2,2018
645,13,5.3,26,2.1,1604,Autumn,No Holiday,Yes,29,11,2018
1050,10,24.0,49,1.7,2000,Summer,No Holiday,Yes,7,7,2018
267,11,-4.5,36,3.2,1736,Winter,No Holiday,Yes,1,3,2018
446,17,-0.6,45,3.3,1827,Winter,No Holiday,Yes,1,5,2018
855,23,19.8,73,0.9,442,Spring,Holiday,Yes,5,1,2018
1709,22,29.4,78,1.6,1011,Summer,No Holiday,Yes,26,7,2018
443,3,24.8,86,0.2,1354,Summer,No Holiday,Yes,15,7,2018
82,6,-12.0,61,2.3,1709,Winter,No Holiday,Yes,1,11,2018
1398,16,31.8,33,2.1,2000,Summer,No Holiday,Yes,18,8,2018
195,4,1.7,74,1.7,1226,Autumn,No Holiday,Yes,17,11,2018
1229,11,27.5,31,1.9,1841,Summer,No Holiday,Yes,23,6,2018
1027,9,14.0,54,1.5,1054,Spring,No Holiday,Yes,26,4,2018
1078,13,23.3,35,3.7,1874,Spring,No Holiday,Yes,24,5,2018
1404,16,29.7,51,3.0,2000,Summer,No Holiday,Yes,31,8,2018
169,3,0.3,53,0.5,1748,Winter,No Holiday,Yes,12,10,2017
110,4,19.2,97,1.0,217,Summer,No Holiday,Yes,27,6,2018
181,16,-10.1,34,4.3,2000,Winter,No Holiday,Yes,23,1,2018
0,19,13.2,28,2.9,2000,Spring,No Holiday,No,4,11,2018
165,2,5.1,44,3.4,2000,Spring,No Holiday,Yes,20,3,2018
1094,12,22.2,50,2.0,564,Spring,No Holiday,Yes,30,4,2018
385,19,5.0,52,2.3,1666,Winter,No Holiday,Yes,12,2,2017
948,22,7.6,50,1.8,2000,Autumn,No Holiday,Yes,30,10,2018
712,0,16.4,72,0.8,1046,Spring,No Holiday,Yes,5,8,2018
1590,19,16.9,33,1.3,1965,Spring,No Holiday,Yes,28,4,2018
1194,9,21.3,63,2.7,1969,Autumn,No Holiday,Yes,9,7,2018
293,15,0.7,25,3.0,1987,Winter,No Holiday,Yes,2,1,2018
2326,19,30.6,57,1.4,1529,Summer,No Holiday,Yes,17,7,2018
435,17,2.9,85,1.6,1000,Autumn,No Holiday,Yes,24,11,2018
17,7,9.0,95,2.3,294,Spring,No Holiday,Yes,23,4,2018
145,20,-2.1,38,2.0,2000,Winter,Holiday,Yes,17,2,2018
141,6,6.2,73,0.3,1018,Autumn,No Holiday,Yes,11,4,2018
854,10,14.4,45,0.6,1206,Autumn,No Holiday,Yes,16,10,2018
0,14,21.5,39,2.5,1691,Autumn,No Holiday,No,10,2,2018
341,17,0.3,26,2.4,1977,Winter,No Holiday,Yes,2,1,2018
285,22,0.0,63,1.3,968,Winter,No Holiday,Yes,28,12,2017
0,4,16.9,89,2.7,1577,Autumn,No Holiday,No,10,6,2018
1094,15,30.2,62,2.4,1806,Summer,No Holiday,Yes,13,7,2018
143,9,-3.8,49,1.6,1371,Winter,No Holiday,Yes,1,7,2018
2891,18,25.9,44,1.5,2000,Summer,No Holiday,Yes,15,6,2018
173,2,1.5,86,2.5,782,Spring,No Holiday,Yes,22,3,2018
432,1,10.0,23,0.7,2000,Spring,No Holiday,Yes,13,4,2018
618,10,14.7,53,0.9,831,Spring,No Holiday,Yes,31,3,2018
154,5,8.1,76,0.6,1309,Autumn,No Holiday,Yes,20,10,2018
1002,10,21.9,62,1.7,1664,Summer,No Holiday,Yes,6,8,2018
875,1,19.5,83,1.5,1459,Autumn,No Holiday,Yes,22,9,2018
1231,18,7.0,55,2.0,705,Spring,No Holiday,Yes,3,9,2018
1731,8,28.6,75,1.2,1588,Summer,No Holiday,Yes,8,9,2018
288,17,-3.1,36,4.4,1988,Winter,No Holiday,Yes,2,12,2018
956,9,19.9,51,0.6,1906,Autumn,No Holiday,Yes,9,8,2018
230,3,5.4,77,1.6,583,Winter,No Holiday,Yes,23,12,2017
1429,16,27.1,47,4.3,2000,Autumn,No Holiday,Yes,9,4,2018
0,23,21.2,69,1.3,1999,Autumn,No Holiday,No,18,9,2018
1284,16,13.8,36,2.9,2000,Autumn,No Holiday,Yes,10,11,2018
1261,20,13.8,52,1.6,1088,Autumn,No Holiday,Yes,13,10,2018
142,11,0.8,62,2.8,801,Winter,Holiday,Yes,31,12,2017
1292,22,16.7,28,1.0,1996,Spring,No Holiday,Yes,21,4,2018
290,11,4.5,82,2.0,1226,Spring,No Holiday,Yes,3,8,2018
388,7,20.2,65,1.4,2000,Autumn,No Holiday,Yes,9,2,2018
1671,16,25.5,43,3.2,1892,Summer,No Holiday,Yes,6,4,2018
624,21,7.4,54,2.0,1142,Spring,No Holiday,Yes,17,3,2018
568,2,10.7,80,0.6,409,Autumn,No Holiday,Yes,11,10,2018
578,11,10.7,68,0.4,341,Autumn,No Holiday,Yes,11,11,2018
72,21,23.4,98,0.4,1038,Summer,No Holiday,Yes,7,2,2018
1034,12,18.2,34,1.0,758,Autumn,No Holiday,Yes,22,10,2018
1174,15,23.5,36,3.2,1786,Spring,No Holiday,Yes,24,5,2018
732,2,19.4,84,0.7,382,Summer,No Holiday,Yes,6,9,2018
1489,20,10.6,48,2.0,2000,Autumn,No Holiday,Yes,10,10,2018
316,7,-0.4,34,1.0,1989,Winter,No Holiday,Yes,22,1,2018
555,16,9.5,31,3.1,973,Winter,No Holiday,Yes,26,2,2018
119,3,2.4,90,1.0,269,Autumn,No Holiday,Yes,26,11,2018
916,13,12.1,75,1.2,1775,Autumn,No Holiday,Yes,28,10,2018
2183,21,23.1,54,2.1,2000,Summer,No Holiday,Yes,7,6,2018
1059,7,27.0,69,0.8,2000,Summer,No Holiday,Yes,8,7,2018
117,4,6.4,66,0.5,2000,Spring,No Holiday,Yes,25,4,2018
344,1,5.0,67,1.3,2000,Autumn,No Holiday,Yes,11,12,2018
552,0,11.6,57,1.9,2000,Spring,No Holiday,Yes,5,9,2018
71,4,24.5,97,1.0,317,Summer,No Holiday,Yes,7,11,2018
376,3,20.2,77,0.4,2000,Autumn,No Holiday,Yes,9,5,2018
273,5,27.1,69,0.9,2000,Summer,No Holiday,Yes,8,7,2018
1886,17,27.9,34,3.8,1259,Spring,No Holiday,Yes,26,5,2018
165,13,-7.5,28,4.3,1904,Winter,No Holiday,Yes,2,6,2018
0,14,15.0,49,2.8,518,Autumn,No Holiday,No,11,9,2018
1456,23,20.1,73,1.9,771,Summer,No Holiday,Yes,19,6,2018
2481,19,24.2,62,1.9,1225,Summer,No Holiday,Yes,17,6,2018
22,13,16.9,95,1.6,325,Autumn,No Holiday,Yes,10,5,2018
365,16,7.5,37,0.9,813,Winter,No Holiday,Yes,15,1,2018
1497,23,21.9,59,2.6,1188,Summer,No Holiday,Yes,21,6,2018
810,14,10.1,58,0.9,605,Autumn,No Holiday,Yes,11,11,2018
815,15,18.6,47,3.3,1560,Spring,No Holiday,Yes,13,3,2018
691,14,33.7,45,2.5,1843,Summer,No Holiday,Yes,16,7,2018
281,12,1.0,41,3.3,1794,Winter,No Holiday,Yes,13,2,2018
1303,13,20.2,28,1.3,2000,Autumn,No Holiday,Yes,10,8,2018
1241,7,29.3,58,0.8,2000,Summer,No Holiday,Yes,23,7,2018
164,2,19.6,97,2.6,201,Summer,No Holiday,Yes,27,6,2018
267,0,-3.5,48,0.9,1967,Winter,No Holiday,Yes,12,9,2017
38,4,-7.5,55,1.3,1984,Winter,No Holiday,Yes,1,4,2018
1900,22,21.1,59,2.1,1874,Spring,No Holiday,Yes,31,5,2018
301,5,24.8,84,1.4,1303,Summer,No Holiday,Yes,13,7,2018
1183,14,22.0,33,3.4,1966,Spring,No Holiday,Yes,23,5,2018
428,23,3.4,69,1.1,895,Spring,No Holiday,Yes,22,3,2018
314,3,19.1,72,0.6,1370,Summer,No Holiday,Yes,6,5,2018
352,4,19.0,83,0.4,473,Summer,No Holiday,Yes,6,9,2018
